address,city,state,zip,longitude,latitude,country,establishment
251 Holiday Drive,"
Clarksville",TN,37040,-87.280687,36.595634,United States,La Quinta
520 West Bay Area Blvd,"
Webster",TX,77598,-95.133855,29.545224,United States,La Quinta
3301 Ulmerton Rd,"
Clearwater",FL,33762,-82.678522,27.894745,United States,La Quinta
21338 US Hwy 19 North,"
Clearwater",FL,33765,-82.731203,27.966329000000002,United States,La Quinta
5000 Lake Blvd,"
Clearwater",FL,33760,-82.702368,27.866735,United States,La Quinta
107 East Kilpatrick Ave,"
Cleburne",TX,76031,-97.394941,32.370162,United States,La Quinta
4222 West 150 St,"
Cleveland",OH,44135,-81.804382,41.440044,United States,La Quinta
25105 Country Club Blvd,"
North Olmsted",OH,44070,-81.905163,41.414013,United States,La Quinta
6161 Quarry Ln,"
Independence",OH,44131,-81.649205,41.394121,United States,La Quinta
268 East Highland Rd,"
Macedonia",OH,44056,-81.51709,41.299033,United States,La Quinta
130 Interstate Dr. NW,"
Cleveland",TN,37312,-84.89023,35.19401,United States,La Quinta
1004 Hwy 59 South,"
Cleveland",TX,77327,-95.09886,30.331694,United States,La Quinta
1749 Route 9,"
Clifton Park",NY,12065,-73.772059,42.870927,United States,La Quinta
265 Rte 3 East,"
Clifton",NJ,07014,-74.13415,40.827397,United States,La Quinta
2715 Chapman Road,"
Clinton",OK,73601,-98.992745,35.494229,United States,La Quinta
4521 North Prince St,"
Clovis",NM,88101,-103.196299,34.443976,United States,La Quinta
1126 South Hwy 332 West,"
Clute",TX,77531,-95.412173,29.010345,United States,La Quinta
1 Hendry Ave,"
Cocoa Beach",FL,32931,-80.603058,28.368703,United States,La Quinta
1275 North Atlantic Ave,"
Cocoa Beach",FL,32931,-80.610777,28.333593,United States,La Quinta
333 W Ironwood Dr.,"
Coeur d Alene",ID,83814,-116.790947,47.696874,United States,La Quinta
1838 Graham Road,"
College Station",TX,77845,-96.283495,30.579473,United States,La Quinta
607 Texas Ave,"
College Station",TX,77840,-96.333332,30.627416,United States,La Quinta
6 Gateway Drive,"
Collinsville",IL,62234,-90.016968,38.682857,United States,La Quinta
880 East I-20,"
Colorado City",TX,79512,-100.84643,32.409952,United States,La Quinta
4385 Sinton Rd,"
Colorado Springs",CO,80907,-104.829652,38.895653,United States,La Quinta
8155 N Academy Blvd,"
Colorado Springs",CO,80920,-104.803975,38.950545,United States,La Quinta
2750 Geyser Dr,"
Colorado Springs",CO,80906,-104.798017,38.792243,United States,La Quinta
7300 Crestmount Rd,"
Jessup",MD,20794,-76.788753,39.171241,United States,La Quinta
1538 Horseshoe Dr,"
Columbia",SC,29223,-80.946795,34.076073,United States,La Quinta
7333 Garners Ferry Rd,"
Columbia",SC,29209,-80.950136,33.969967,United States,La Quinta
2500 Interstate 70 Dr Southwest,"
Columbia",MO,65203,-92.37588,38.96832,United States,La Quinta
2447 Brice Rd,"
Reynoldsburg",OH,43068,-82.83178,39.936288,United States,La Quinta
6145 Parkcenter Cir ,"
Dublin",OH,43017,-83.133174,40.077369,United States,La Quinta
101 Carrie Lane,"
Columbus",IN,47201,-85.960945,39.198966,United States,La Quinta
1711 Rollins Way,"
Columbus",GA,31904,-84.971236,32.536073,United States,La Quinta
3201 Macon Rd Suite A,"
Columbus",GA,31906,-84.941343,32.483085,United States,La Quinta
2919 Warm Springs Rd,"
Columbus",GA,31909,-84.948231,32.505224,United States,La Quinta
5510 Trabue Rd,"
Columbus",OH,43228,-83.146319,39.980607,United States,La Quinta
2427 Hwy 71 South,"
Columbus",TX,78934,-96.538698,29.690313,United States,La Quinta
4006 Sprayberry Ln,"
Conroe",TX,77303,-95.48315,30.367483,United States,La Quinta
2350 Sanders Road,"
Conway",AR,72032,-92.437121,35.111584,United States,La Quinta
1131 South Jefferson Ave,"
Cookeville",TN,38501,-85.50473,36.133118,United States,La Quinta
3701 University Dr,"
Coral Springs",FL,33065,-80.249797,26.274424,United States,La Quinta
546 South Padre Island Dr,"
Corpus Christi",TX,78405,-97.460103,27.756736,United States,La Quinta
14430 South Padre Island Drive,"
Corpus Christi",TX,78418,-97.221232,27.620967,United States,La Quinta
5155 I-37 North,"
Corpus Christi",TX,78408,-97.45181,27.80309,United States,La Quinta
10446 IH37 Access Rd,"
Corpus Christi",TX,78410,-97.571619,27.8477,United States,La Quinta
201 Buddy Ganem Drive,"
Portland",TX,78374,-97.310534,27.898401,United States,La Quinta
6225 South Padre Island Dr,"
Corpus Christi",TX,78412,-97.358856,27.701641,United States,La Quinta
2020 Regal Dr,"
Corsicana",TX,75109,-96.440311,32.100185,United States,La Quinta
677 N. Baylor Ave.,"
Cotulla",TX,78014,-99.244899,28.444643,United States,La Quinta
4 Universal Blvd,"
Coventry",RI,02816,-71.549986,41.662895,United States,La Quinta
9159 Access Rd NW ,"
Covington",GA,30014,-83.883751,33.608474,United States,La Quinta
2054 St. Joseph Drive,"
Cullman",AL,35058,-86.8737453,34.2094288,United States,La Quinta
27130 Hwy 290,"
Cypress",TX,77429,-95.720083,29.981833,United States,La Quinta
801 Liberal Street,"
Dalhart",TX,79022,-102.514407,36.069353,United States,La Quinta
4001 Scots Legacy Dr,"
Arlington",TX,76015,-97.123011,32.678811,United States,La Quinta
13175 North Central Expressway,"
Dallas",TX,75243,-96.763272,32.92832,United States,La Quinta
4850 West John Carpenter Frwy,"
Irving",TX,75063,-97.015725,32.917773,United States,La Quinta
302 S. Houston St.,"
Dallas",TX,75202,-96.807075,32.777244,United States,La Quinta
380 E Palace Parkway,"
Grand Prairie",TX,75050,-97.006275,32.7613,United States,La Quinta
2131 West I-20,"
Grand Prairie",TX,75052,-97.032093,32.675316,United States,La Quinta
1000 Dowdy Ferry Rd,"
Hutchins",TX,75141,-96.705499,32.649274,United States,La Quinta
2421 Walnut Hill Lane,"
Dallas",TX,75229,-96.896675,32.882208,United States,La Quinta
4225 North MacArthur Blvd,"
Irving",TX,75038,-96.959806,32.865663,United States,La Quinta
8300 John W. Carpenter Fwy.,"
Dallas",TX,75247,-96.876888,32.822708,United States,La Quinta
118 East US Hwy 80,"
Mesquite",TX,75149,-96.59466,32.78878,United States,La Quinta
10001 North Central Expressway,"
Dallas",TX,75231,-96.770662,32.883259,United States,La Quinta
1310 Marketplace Dr.,"
Garland",TX,75041,-96.647886,32.85924,United States,La Quinta
4800 West Plano Pkwy,"
Plano",TX,75093,-96.792346,33.015717,United States,La Quinta
4440 North Central Expressway,"
Dallas",TX,75206,-96.786536,32.819817,United States,La Quinta
715 College Dr,"
Dalton",GA,30720,-85.002815,34.768674,United States,La Quinta
116 Newtown Rd,"
Danbury",CT,06810,-73.407007,41.415971,United States,La Quinta
3330 East Kimberly Rd,"
Davenport",IA,52807,-90.52328,41.55219,United States,La Quinta
1771 Research Park Dr,"
Davis",CA,95618,-121.731177,38.540847,United States,La Quinta
19 Weller Dr,"
Tipp City",OH,45371,-84.191801,39.962593,United States,La Quinta
2725 W. International Speedway Blvd,"
Daytona Beach",FL,32114,-81.081998,29.173332,United States,La Quinta
918 Beltline Rd Southwest,"
Decatur",AL,35601,-87.002116,34.56093,United States,La Quinta
1405 South Hwy 287,"
Decatur",TX,76234,-97.58883,33.22082,United States,La Quinta
1400 East Blvd,"
Deer Park",TX,77536,-95.099553,29.699042,United States,La Quinta
351 West Hillsboro Blvd,"
Deerfield Beach",FL,33441,-80.109547,26.319618,United States,La Quinta
100 Southwest 12th Ave,"
Deerfield Beach",FL,33442,-80.11924,26.31657,United States,La Quinta
2005 Veterans Blvd,"
Del Rio",TX,78840,-100.905443,29.383947,United States,La Quinta
4300 East Pine St,"
Deming",NM,88030,-107.71328,32.2716,United States,La Quinta
801 US Highway 75 North,"
Denison",TX,75020,-96.58695,33.76482,United States,La Quinta
4465 North I-35,"
Denton",TX,76207,-97.176624,33.236448,United States,La Quinta
6801 Tower Rd,"
Denver",CO,80249,-104.772169,39.820158,United States,La Quinta
1011 South Abilene St,"
Aurora",CO,80012,-104.826631,39.69831,United States,La Quinta
902 West Dillon Rd,"
Louisville",CO,80027,-105.162113,39.958948,United States,La Quinta
3500 Park Ave West,"
Denver",CO,80216,-104.994244,39.766273,United States,La Quinta
1975 South Colorado Blvd,"
Denver",CO,80222,-104.940977,39.680346,United States,La Quinta
9009 East Arapahoe Rd,"
Greenwood Village",CO,80112,-104.884464,39.596035,United States,La Quinta
4460 Peoria Street,"
Denver",CO,80239,-104.845888,39.776908,United States,La Quinta
3301 Youngfield Service Rd,"
Golden",CO,80401,-105.144802,39.76366,United States,La Quinta
345 West 120th Ave,"
Westminster",CO,80234,-104.991338,39.914681,United States,La Quinta
7190 West Hampden Ave,"
Lakewood",CO,80227,-105.076236,39.65237,United States,La Quinta
7077 South Clinton St,"
Greenwood Village",CO,80112,-104.878801,39.588303,United States,La Quinta
8701 Turnpike Dr,"
Westminster",CO,80030,-105.051831,39.852979,United States,La Quinta
1390 Northwest 118th St,"
Clive",IA,50325,-93.77979,41.602503,United States,La Quinta
641 North I-35 East,"
DeSoto",TX,75115,-96.824712,32.601089,United States,La Quinta
41211 Ford Rd,"
Canton",MI,48187,-83.446988,42.321593,United States,La Quinta
30847 Flynn Dr,"
Romulus",MI,48174,-83.341765,42.243165,United States,La Quinta
12888 Reeck Rd,"
Southgate",MI,48195,-83.226277,42.213395,United States,La Quinta
45311 Park Ave,"
Utica",MI,48315,-83.010265,42.628264,United States,La Quinta
4105 West Airport Fwy,"
Irving",TX,75062,-97.00747,32.837684,United States,La Quinta
1809 Hwy 121,"
Bedford",TX,76021,-97.122387,32.839528,United States,La Quinta
431 Airport Fwy,"
Euless",TX,76040,-97.089123,32.836208,United States,La Quinta
552 12th Street West,"
Dickinson",ND,58601,-102.79322,46.894962,United States,La Quinta
2400 West Wyatt Earp Blvd,"
Dodge City",KS,67801,-100.047327,37.754532,United States,La Quinta
3593 Ross Clark Circle,"
Dothan",AL,36303,-85.426361,31.248682,United States,La Quinta
6275 Dublin Blvd,"
Dublin",CA,94568,-121.907895,37.706195,United States,La Quinta
101 Travel Center Blvd,"
Dublin",GA,31021,-82.93876,32.48694,United States,La Quinta
1805 Maple Grove Road,"
Duluth",MN,55811,-92.164386,46.810138,United States,La Quinta
1912 South Dumas Ave,"
Dumas",TX,79029,-101.975216,35.842221,United States,La Quinta
125 Mercury Village Dr,"
Durango",CO,81303,-107.869085,37.239903,United States,La Quinta
417 Criswell Blvd,"
Durant",OK,74701,-96.405721,34.001634,United States,La Quinta
4414 Durham Chapel Hill Blvd,"
Durham",NC,27707,-78.972184,35.964604,United States,La Quinta
1910 Westpark Dr,"
Durham",NC,27713,-78.891445,35.907959,United States,La Quinta
2525 E. Main St,"
Eagle Pass",TX,78852,-100.475012,28.709991,United States,La Quinta
